time,frequency,confidence
5.160,342.742,0.629604
5.170,341.649,0.599053
5.180,340.649,0.567175
5.190,339.816,0.567954
5.200,169.326,0.517285
5.210,169.003,0.522287
5.220,339.421,0.727533
5.230,338.116,0.861059
5.240,340.462,0.799471
5.250,342.185,0.697435
5.260,342.332,0.703928
5.270,341.794,0.615977
5.280,339.926,0.591798
5.290,338.534,0.624599
5.300,168.523,0.549144
5.310,336.516,0.591579
5.320,337.167,0.593091
5.330,337.081,0.682101
5.340,338.127,0.603272
5.350,339.262,0.631431
5.360,339.204,0.676264
5.370,169.300,0.586077
5.380,338.894,0.666154
5.390,338.714,0.716915
5.400,338.534,0.599547
5.410,338.094,0.580368
5.420,169.111,0.529565
5.430,169.232,0.607718
5.440,169.191,0.619377
5.450,338.959,0.535494
5.460,339.318,0.516021
5.470,339.267,0.646610
5.480,338.869,0.733560
5.490,338.490,0.827675
5.500,339.478,0.633376
5.510,344.359,0.560102
5.520,345.624,0.607305
5.530,345.354,0.402556
5.540,344.366,0.537352
5.550,344.370,0.572958
5.560,519.448,0.525990
5.570,520.499,0.630891
5.580,521.323,0.780250
5.590,521.255,0.752474
5.600,519.856,0.634177
5.610,343.055,0.579774
5.620,342.717,0.558566
5.630,342.343,0.503972
5.640,513.554,0.499723
5.650,342.004,0.618510
5.660,513.168,0.512634
5.670,513.656,0.532393
5.680,343.193,0.594622
5.690,344.161,0.592603
5.700,343.709,0.433672
5.710,342.365,0.463344
5.720,341.669,0.491469
5.730,340.433,0.704375
5.740,339.702,0.697032
5.750,340.731,0.561475
5.760,339.962,0.402491
5.770,339.659,0.484421
5.780,168.730,0.557746
5.790,169.315,0.690699
5.800,169.460,0.623599
5.810,338.820,0.584210
5.820,338.466,0.719969
5.830,337.937,0.754643
5.840,338.174,0.728712
5.850,337.618,0.735216
5.860,336.816,0.794927
5.870,337.068,0.732111
5.880,337.395,0.727823
5.890,339.153,0.729908
5.900,338.996,0.768961
5.910,339.608,0.763092
5.920,339.040,0.753965
5.930,338.500,0.675086
5.940,168.624,0.603715
5.950,337.734,0.530439
5.960,338.009,0.750433
5.970,336.116,0.583421
5.980,344.348,0.387664
5.990,611.045,0.275449
6.000,204.311,0.436227
6.010,204.554,0.544406
6.020,617.978,0.827778
6.030,620.650,0.828020
6.040,619.719,0.842614
6.050,618.284,0.793037
6.060,616.407,0.785604
6.070,615.227,0.756157
6.080,614.172,0.740631
6.090,614.324,0.712869
6.100,615.258,0.700453
6.110,617.194,0.658813
6.120,617.980,0.611174
6.130,619.072,0.738628
6.140,618.675,0.608094
6.150,410.201,0.349263
6.160,617.028,0.367022
6.170,334.905,0.224383
6.180,337.856,0.359256
6.190,340.073,0.478917
6.200,339.145,0.470439
6.210,339.613,0.454944
6.220,340.538,0.334946
6.230,341.817,0.307622
6.240,341.413,0.470149
6.250,338.900,0.564680
6.260,339.252,0.574714
6.270,338.963,0.569861
6.280,337.296,0.627929
6.290,337.355,0.653196
6.300,337.304,0.748840
6.310,337.829,0.718118
6.320,338.485,0.781382
6.330,338.406,0.694881
6.340,338.632,0.587053
6.350,339.026,0.492179
6.360,338.815,0.507520
6.370,339.123,0.586439
6.380,339.090,0.648700
6.390,337.841,0.648292
6.400,337.631,0.697924
6.410,335.715,0.618195
6.420,336.937,0.671657
6.430,337.096,0.654362
6.440,337.999,0.556320
6.450,340.862,0.527335
6.460,341.307,0.521148
6.470,341.769,0.524792
6.480,342.570,0.626219
6.490,342.265,0.695967
6.500,340.453,0.636616
6.510,338.149,0.711341
6.520,337.141,0.671322
6.530,335.772,0.719003
6.540,335.454,0.796224
6.550,335.270,0.881054
6.560,335.370,0.890497
6.570,337.668,0.877254
6.580,337.921,0.867393
6.590,337.089,0.844969
6.600,335.183,0.865506
6.610,336.389,0.854032
6.620,337.108,0.826803
6.630,336.227,0.754140
6.640,337.016,0.757972
6.650,336.098,0.775541
6.660,335.833,0.819147
6.670,336.242,0.778566
6.680,337.594,0.832196
6.690,337.974,0.803864
6.700,338.547,0.779547
6.710,338.928,0.777939
6.720,339.366,0.685028
6.730,340.016,0.673291
6.740,338.495,0.611530
6.750,337.853,0.599004
6.760,337.848,0.651042
6.770,338.773,0.782224
6.780,339.647,0.724242
6.790,339.544,0.788779
6.800,338.529,0.796246
6.810,336.427,0.773009
6.820,335.304,0.798967
6.830,336.426,0.782188
6.840,337.015,0.799779
6.850,339.442,0.630071
6.860,169.797,0.494986
6.870,341.342,0.485392
6.880,342.610,0.500453
6.890,342.488,0.640568
6.900,341.941,0.501419
6.910,340.772,0.547352
6.920,507.381,0.758857
6.930,505.381,0.756997
6.940,505.200,0.689038
6.950,506.248,0.631609
6.960,507.120,0.415411
6.970,168.725,0.509156
6.980,168.373,0.527067
6.990,168.036,0.396681
7.000,335.572,0.506610
7.010,335.103,0.673901
7.020,335.043,0.657177
7.030,336.190,0.644980
7.040,337.008,0.732374
7.050,337.798,0.667535
7.060,339.303,0.643503
7.070,339.710,0.544838
7.080,340.042,0.472846
7.090,169.476,0.598528
7.100,169.180,0.483408
7.110,338.193,0.520916
7.120,338.499,0.673230
7.130,337.900,0.707328
7.140,338.044,0.723623
7.150,337.072,0.660281
7.160,337.033,0.688746
7.170,336.891,0.809239
7.180,336.819,0.785612
7.190,337.243,0.816670
7.200,336.857,0.788440
7.210,335.833,0.724096
7.220,337.669,0.770973
7.230,336.954,0.746337
7.240,337.454,0.692393
7.250,337.639,0.678623
7.260,337.522,0.744650
7.270,337.346,0.779740
7.280,336.966,0.778272
7.290,335.294,0.762408
7.300,334.595,0.835251
7.310,335.126,0.861742
7.320,335.773,0.891241
7.330,336.974,0.904070
7.340,337.279,0.837864
7.350,337.187,0.677846
7.360,337.245,0.542267
7.370,337.135,0.495860
7.380,337.508,0.516398
7.390,505.745,0.564105
7.400,507.009,0.443702
7.410,508.332,0.560860
7.420,507.616,0.457713
7.430,338.198,0.640626
7.440,339.981,0.579818
7.450,339.394,0.500138
7.460,511.171,0.479156
7.470,508.800,0.693689
7.480,508.183,0.766802
7.490,507.983,0.766889
7.500,508.859,0.775065
7.510,511.478,0.601950
7.520,512.641,0.439815
7.530,331.960,0.348061
7.540,331.300,0.504328
7.550,326.086,0.725860
7.560,323.967,0.813412
7.570,326.296,0.757847
7.580,329.044,0.780490
7.590,331.914,0.719701
7.600,334.095,0.736917
7.610,335.201,0.733585
7.620,336.044,0.552408
7.630,338.958,0.603430
7.640,339.410,0.619624
7.650,340.567,0.540003
7.660,339.537,0.365812
7.670,338.482,0.554491
7.680,337.521,0.579482
7.690,337.404,0.576898
7.700,337.763,0.507185
7.710,169.119,0.537106
7.720,338.397,0.488198
7.730,339.012,0.516181
7.740,340.029,0.576129
7.750,340.641,0.458872
7.760,169.857,0.547427
7.770,169.843,0.705185
7.780,169.545,0.517789
7.790,337.209,0.600639
7.800,335.575,0.646261
7.810,335.214,0.783854
7.820,335.260,0.823080
7.830,336.711,0.771079
7.840,337.896,0.809061
7.850,338.686,0.783089
7.860,338.505,0.712776
7.870,338.263,0.694707
7.880,338.020,0.638567
7.890,338.078,0.611699
7.900,337.753,0.655671
7.910,337.341,0.508362
7.920,337.157,0.446820
7.930,168.282,0.395895
7.940,168.615,0.515654
7.950,168.827,0.409244
7.960,339.298,0.411447
7.970,339.924,0.494112
7.980,339.200,0.534961
7.990,338.716,0.558059
8.000,338.381,0.740628
8.010,338.007,0.812358
8.020,338.746,0.786767
8.030,338.914,0.799892
8.040,339.133,0.753985
8.050,339.617,0.662764
8.060,169.891,0.546140
8.070,339.506,0.628284
8.080,338.700,0.669485
8.090,338.952,0.687290
8.100,339.247,0.746350
8.110,338.932,0.685762
8.120,337.492,0.817799
8.130,336.748,0.835098
8.140,335.971,0.835706
8.150,336.343,0.841248
8.160,338.904,0.845132
8.170,340.399,0.765182
8.180,341.094,0.692657
8.190,341.066,0.488226
8.200,169.247,0.530123
8.210,169.422,0.564729
8.220,169.642,0.515506
8.230,338.108,0.443137
8.240,338.936,0.538549
8.250,340.343,0.563053
8.260,341.201,0.529161
8.270,340.408,0.370532
8.280,169.073,0.497012
8.290,168.541,0.509128
8.300,168.314,0.345438
8.310,337.261,0.472158
8.320,337.605,0.564082
8.330,336.610,0.593025
8.340,336.912,0.623081
8.350,337.470,0.556315
8.360,505.503,0.566049
8.370,505.735,0.776178
8.380,506.535,0.798244
8.390,508.228,0.844326
8.400,508.627,0.783595
8.410,338.896,0.588472
8.420,337.806,0.664389
8.430,337.652,0.560233
8.440,337.273,0.521173
8.450,337.779,0.499629
8.460,338.685,0.591433
8.470,339.316,0.574368
8.480,340.863,0.516299
8.490,507.051,0.529845
8.500,508.116,0.626815
8.510,508.606,0.532809
8.520,508.922,0.463704
8.530,507.447,0.539124
8.540,339.854,0.481277
8.550,508.180,0.531266
8.560,506.866,0.711354
8.570,507.139,0.654567
8.580,507.804,0.635569
8.590,507.377,0.611778
8.600,506.165,0.369434
8.610,338.832,0.548630
8.620,339.334,0.704048
8.630,339.712,0.677323
8.640,339.088,0.549946
8.650,336.086,0.714249
8.660,335.163,0.784308
8.670,332.781,0.717893
8.680,332.970,0.691081
8.690,334.477,0.694812
8.700,337.519,0.705282
8.710,339.236,0.689988
8.720,340.040,0.664693
8.730,340.310,0.547409
8.740,338.792,0.395860
8.750,338.346,0.563234
8.760,168.907,0.507904
8.770,336.860,0.497372
8.780,337.173,0.505652
8.790,168.682,0.607671
8.800,168.675,0.640806
8.810,337.313,0.551359
8.820,336.886,0.699881
8.830,337.676,0.677002
8.840,335.391,0.573694
8.850,329.134,0.413282
8.860,336.456,0.186621
8.870,533.593,0.697964
8.880,533.693,0.824219
8.890,535.682,0.864669
8.900,537.476,0.854363
8.910,537.682,0.809390
8.920,535.846,0.803573
8.930,535.240,0.779791
8.940,534.000,0.834973
8.950,534.034,0.874646
8.960,536.299,0.875552
8.970,538.994,0.862772
8.980,538.684,0.868693
8.990,538.482,0.832773
9.000,541.199,0.770344
9.010,540.448,0.675288
9.020,536.954,0.657295
9.030,537.149,0.693244
9.040,537.788,0.574221
9.050,536.943,0.420876
9.060,336.876,0.449607
9.070,538.370,0.538604
9.080,540.464,0.605400
9.090,539.878,0.625499
9.100,537.898,0.646713
9.110,538.015,0.520992
9.120,537.668,0.439209
9.130,536.692,0.335570
9.140,335.238,0.335928
9.150,335.428,0.490704
9.160,336.036,0.558839
9.170,337.196,0.493664
9.180,336.204,0.712957
9.190,337.675,0.686397
9.200,339.846,0.463066
9.210,338.593,0.425344
9.220,338.525,0.456883
9.230,338.741,0.520165
9.240,338.494,0.434728
9.250,337.969,0.476838
9.260,338.209,0.639135
9.270,337.361,0.590162
9.280,336.267,0.734815
9.290,337.311,0.818247
9.300,337.471,0.795010
9.310,336.188,0.725708
9.320,335.627,0.753356
9.330,336.989,0.663980
9.340,338.667,0.558601
9.350,339.743,0.558331
9.360,340.094,0.455856
9.370,342.746,0.552908
9.380,343.549,0.459414
9.390,342.638,0.496923
9.400,341.309,0.524336
9.410,341.354,0.453504
9.420,506.987,0.354588
9.430,505.747,0.367691
9.440,506.266,0.458777
9.450,339.652,0.362154
9.460,169.401,0.426446
9.470,168.683,0.683262
9.480,167.987,0.676161
9.490,167.552,0.596690
9.500,334.503,0.614162
9.510,335.089,0.670402
9.520,337.228,0.609129
9.530,337.633,0.607044
9.540,337.404,0.508552
9.550,338.837,0.565878
9.560,339.154,0.568017
9.570,340.340,0.357207
9.580,341.538,0.405709
9.590,515.029,0.319822
9.600,514.812,0.277229
9.610,529.254,0.318172
9.620,527.546,0.351297
9.630,530.505,0.542160
9.640,535.064,0.625335
9.650,537.181,0.596664
9.660,533.422,0.492065
9.670,531.865,0.543239
9.680,530.908,0.394258
9.690,333.240,0.380727
9.700,334.504,0.567139
9.710,530.133,0.567529
9.720,532.012,0.593286
9.730,533.123,0.547790
9.740,532.213,0.487458
9.750,531.712,0.585477
9.760,533.787,0.565662
9.770,335.296,0.533637
9.780,336.242,0.662382
9.790,335.913,0.623835
9.800,335.101,0.742963
9.810,335.103,0.718135
9.820,335.134,0.764857
9.830,336.123,0.780439
9.840,337.272,0.681005
9.850,337.075,0.519733
9.860,335.986,0.625023
9.870,336.399,0.346632
9.880,508.416,0.422277
9.890,511.937,0.507520
9.900,519.318,0.535296
9.910,524.295,0.561269
9.920,529.665,0.524662
9.930,531.736,0.601210
9.940,531.895,0.738273
9.950,530.657,0.667576
9.960,528.498,0.586315
9.970,524.705,0.642451
9.980,526.395,0.657266
9.990,526.884,0.506252
10.000,530.215,0.504844
10.010,530.154,0.748620
10.020,532.905,0.741875
10.030,533.752,0.280349
10.040,411.378,0.336796
10.050,409.278,0.508542
10.060,409.620,0.560693
10.070,135.874,0.713582
10.080,135.643,0.839332
10.090,135.033,0.808883
10.100,134.136,0.919787
10.110,134.142,0.862887
10.120,133.943,0.727819
10.130,134.158,0.638918
10.140,135.040,0.656850
10.150,135.325,0.810506
10.160,135.563,0.895544
10.170,135.410,0.912723
10.180,135.184,0.878622
10.190,134.652,0.884062
10.200,134.378,0.912284
10.210,134.262,0.885951
10.220,133.923,0.880970
10.230,133.454,0.835445
10.240,133.218,0.601407
10.250,266.439,0.673862
10.260,267.873,0.681176
10.270,268.106,0.762790
10.280,268.304,0.728990
10.290,267.932,0.721286
10.300,268.295,0.648157
10.310,134.381,0.782187
10.320,134.220,0.664109
10.330,134.287,0.711416
10.340,134.204,0.599183
10.350,133.942,0.616958
10.360,134.050,0.689684
10.370,267.872,0.698610
10.380,268.402,0.734009
10.390,269.250,0.746467
10.400,268.454,0.712987
10.410,268.251,0.753624
10.420,268.565,0.787511
10.430,267.994,0.820011
10.440,268.179,0.768710
10.450,268.073,0.787859
10.460,267.493,0.671524
10.470,267.339,0.718904
10.480,267.652,0.676297
10.490,267.498,0.688066
10.500,134.751,0.329836
10.510,134.856,0.780595
10.520,135.159,0.884753
10.530,135.412,0.920616
10.540,135.432,0.918981
10.550,135.343,0.900402
10.560,134.790,0.911838
10.570,134.947,0.860732
10.580,135.464,0.922124
10.590,135.639,0.885534
10.600,136.381,0.811974
10.610,136.921,0.635086
10.620,273.138,0.630706
10.630,271.671,0.641198
10.640,135.965,0.651287
10.650,269.542,0.599200
10.660,134.582,0.747580
10.670,134.518,0.687330
10.680,268.280,0.602201
10.690,268.198,0.631862
10.700,268.614,0.670784
10.710,268.418,0.757558
10.720,134.997,0.592640
