time,frequency,confidence
6.800,653.414,0.011640
6.810,32.294,0.003097
6.820,242.381,0.109095
6.830,240.646,0.156342
6.840,240.659,0.131120
6.850,211.457,0.085569
6.860,639.593,0.123439
6.870,213.911,0.043267
6.880,31.956,0.006703
6.890,1902.288,0.012383
6.900,124.417,0.061233
6.910,116.394,0.028201
6.920,116.190,0.060004
6.930,117.285,0.085531
6.940,246.440,0.134997
6.950,119.314,0.157040
6.960,118.709,0.165230
6.970,266.690,0.048853
6.980,89.541,0.038920
6.990,32.927,0.027227
7.000,33.300,0.148425
7.010,35.444,0.078288
7.020,124.392,0.090565
7.030,245.988,0.214032
7.040,32.086,0.100231
7.050,38.441,0.049859
7.060,32.035,0.043224
7.070,32.237,0.019181
7.080,223.924,0.051249
7.090,170.488,0.326725
7.100,170.632,0.234411
7.110,174.254,0.188561
7.120,177.249,0.069681
7.130,266.686,0.097707
7.140,244.902,0.288863
7.150,154.836,0.075780
7.160,155.818,0.161178
7.170,77.896,0.116316
7.180,147.750,0.219220
7.190,150.080,0.156972
7.200,150.459,0.038803
7.210,242.837,0.086666
7.220,145.347,0.325801
7.230,146.062,0.411858
7.240,144.145,0.217477
7.250,46.581,0.066905
7.260,32.988,0.305541
7.270,32.734,0.176108
7.280,37.348,0.123581
7.290,145.847,0.043141
7.300,32.633,0.080713
7.310,32.460,0.048373
7.320,45.885,0.008224
7.330,33.924,0.045039
7.340,34.191,0.514274
7.350,34.277,0.202450
7.360,37.038,0.027632
7.370,181.566,0.092053
7.380,181.415,0.038962
7.390,47.624,0.161543
7.400,34.058,0.211485
7.410,34.489,0.605321
7.420,34.224,0.714296
7.430,38.579,0.177522
7.440,38.580,0.154786
7.450,33.092,0.047972
7.460,54.581,0.154690
7.470,54.880,0.169923
7.480,55.209,0.094738
7.490,54.651,0.053802
7.500,285.218,0.307419
7.510,250.439,0.308321
7.520,243.497,0.231598
7.530,235.380,0.110205
7.540,232.047,0.142463
7.550,228.203,0.047763
7.560,33.641,0.079918
7.570,34.381,0.078329
7.580,34.581,0.389054
7.590,34.552,0.472997
7.600,32.404,0.027374
7.610,417.862,0.041726
7.620,46.524,0.198513
7.630,46.816,0.103021
7.640,236.983,0.081504
7.650,34.714,0.153359
7.660,305.475,0.062217
7.670,347.144,0.230816
7.680,345.435,0.148056
7.690,328.730,0.458060
7.700,329.138,0.453305
7.710,329.103,0.428126
7.720,321.038,0.464196
7.730,318.603,0.614194
7.740,318.851,0.584645
7.750,45.884,0.110265
7.760,254.513,0.117646
7.770,229.636,0.217272
7.780,218.098,0.389874
7.790,219.759,0.203020
7.800,217.348,0.144481
7.810,167.168,0.075270
7.820,160.601,0.199091
7.830,159.791,0.048315
7.840,321.912,0.042365
7.850,48.887,0.148770
7.860,247.176,0.041275
7.870,33.045,0.167292
7.880,32.962,0.082185
7.890,257.802,0.157305
7.900,33.142,0.129170
7.910,34.317,0.771560
7.920,241.721,0.167516
7.930,33.336,0.379465
7.940,32.979,0.255860
7.950,32.366,0.126981
7.960,32.350,0.105787
7.970,177.218,0.137923
7.980,177.214,0.253237
7.990,130.832,0.096636
8.000,191.523,0.148345
8.010,123.546,0.065655
8.020,173.509,0.295558
8.030,174.176,0.255397
8.040,151.244,0.117247
8.050,145.808,0.072200
8.060,280.273,0.404571
8.070,34.519,0.224356
8.080,99.675,0.094683
8.090,291.481,0.229133
8.100,32.507,0.054216
8.110,268.527,0.094222
8.120,44.536,0.103789
8.130,44.254,0.217757
8.140,44.014,0.367508
8.150,44.128,0.088586
8.160,97.580,0.050291
8.170,38.170,0.092557
8.180,140.899,0.079468
8.190,142.465,0.349253
8.200,145.097,0.087437
8.210,35.550,0.195748
8.220,35.643,0.100712
8.230,82.205,0.031165
8.240,36.106,0.092905
8.250,35.572,0.064513
8.260,35.579,0.149126
8.270,44.025,0.029073
8.280,34.003,0.057936
8.290,33.579,0.406163
8.300,34.011,0.233590
8.310,34.928,0.329897
8.320,34.988,0.259598
8.330,82.251,0.046556
8.340,40.899,0.097346
8.350,294.603,0.066174
8.360,176.944,0.035529
8.370,35.529,0.051018
8.380,35.597,0.109403
8.390,124.680,0.025372
8.400,180.981,0.057055
8.410,269.499,0.166406
8.420,269.859,0.434178
8.430,172.030,0.244478
8.440,56.420,0.064937
8.450,35.051,0.011771
8.460,35.158,0.099042
8.470,55.509,0.016195
8.480,55.121,0.017748
8.490,40.498,0.009820
8.500,41.131,0.410141
8.510,41.291,0.067591
8.520,274.076,0.227925
8.530,273.686,0.707287
8.540,274.004,0.821434
8.550,275.981,0.863327
8.560,276.612,0.847535
8.570,278.028,0.695369
8.580,282.353,0.384508
8.590,153.328,0.068805
8.600,32.151,0.034758
8.610,52.117,0.014210
8.620,39.346,0.020224
8.630,1172.504,0.013996
8.640,33.023,0.013270
8.650,81.468,0.047242
8.660,79.097,0.031023
8.670,283.928,0.450479
8.680,283.760,0.491220
8.690,284.331,0.496044
8.700,285.014,0.604466
8.710,285.541,0.833743
8.720,285.292,0.791720
8.730,285.187,0.826466
8.740,285.923,0.719993
8.750,281.812,0.572944
8.760,274.657,0.463863
8.770,271.485,0.043614
8.780,399.731,0.134578
8.790,289.628,0.376922
8.800,287.218,0.445907
8.810,285.034,0.187117
8.820,285.478,0.126392
8.830,286.269,0.337475
8.840,289.453,0.264920
8.850,275.044,0.281381
8.860,268.861,0.203429
8.870,165.967,0.237031
8.880,165.040,0.280837
8.890,163.605,0.141530
8.900,33.104,0.391416
8.910,33.105,0.540526
8.920,33.206,0.158391
8.930,269.209,0.075522
8.940,257.230,0.143314
8.950,320.834,0.277304
8.960,322.824,0.345144
8.970,39.202,0.105972
8.980,39.478,0.248434
8.990,270.589,0.547467
9.000,44.351,0.207331
9.010,43.698,0.559154
9.020,259.735,0.226399
9.030,251.896,0.233012
9.040,246.493,0.219496
9.050,80.690,0.060412
9.060,80.732,0.103491
9.070,321.206,0.128986
9.080,43.773,0.090234
9.090,43.816,0.331911
9.100,43.732,0.291939
9.110,38.410,0.172345
9.120,35.671,0.051883
9.130,33.907,0.111890
9.140,276.795,0.098142
9.150,282.650,0.671712
9.160,287.007,0.503534
9.170,286.494,0.116880
9.180,280.875,0.132836
9.190,136.490,0.178827
9.200,135.196,0.130453
9.210,134.587,0.140324
9.220,286.060,0.329120
9.230,286.635,0.437230
9.240,284.726,0.520195
9.250,282.972,0.526994
9.260,278.332,0.277574
9.270,166.578,0.134865
9.280,169.390,0.165965
9.290,36.745,0.559450
9.300,283.265,0.033497
9.310,51.706,0.049387
9.320,32.119,0.107638
9.330,304.310,0.095841
9.340,35.149,0.223897
9.350,34.387,0.472491
9.360,33.574,0.329896
9.370,33.047,0.273263
9.380,32.978,0.312180
9.390,32.509,0.121228
9.400,145.838,0.045945
9.410,149.408,0.035349
9.420,38.806,0.137274
9.430,34.131,0.032134
9.440,32.141,0.031255
9.450,142.647,0.022866
9.460,56.559,0.098075
9.470,120.359,0.049573
9.480,122.689,0.368153
9.490,123.242,0.346488
9.500,115.862,0.208747
9.510,116.955,0.376971
9.520,116.306,0.320483
9.530,120.099,0.182365
9.540,123.212,0.172584
9.550,123.258,0.065748
9.560,123.332,0.029107
9.570,115.111,0.048203
9.580,257.241,0.201156
9.590,255.074,0.093320
9.600,96.651,0.143933
9.610,243.278,0.128395
9.620,244.624,0.231524
9.630,251.874,0.245088
9.640,253.812,0.317104
9.650,129.787,0.143419
9.660,274.801,0.117148
9.670,272.586,0.250765
9.680,265.684,0.394296
9.690,134.352,0.124698
9.700,33.131,0.397555
9.710,147.295,0.255676
9.720,151.888,0.281622
9.730,153.399,0.265106
9.740,155.136,0.293880
9.750,152.751,0.115342
9.760,305.973,0.057199
9.770,34.439,0.110872
9.780,119.688,0.065393
9.790,123.797,0.153195
9.800,130.264,0.107502
9.810,277.761,0.316858
9.820,279.980,0.280659
9.830,278.429,0.303183
9.840,55.280,0.064064
9.850,315.677,0.232487
9.860,317.983,0.045420
9.870,161.114,0.100071
9.880,163.061,0.127736
9.890,165.748,0.179398
9.900,165.601,0.090750
9.910,163.621,0.150683
9.920,309.878,0.227406
9.930,302.745,0.226202
9.940,304.471,0.399570
9.950,322.806,0.310644
9.960,325.285,0.441508
9.970,328.296,0.257913
9.980,323.564,0.187277
9.990,35.708,0.149589
10.000,36.218,0.100021
10.010,37.508,0.057489
10.020,37.948,0.053619
10.030,306.981,0.349325
10.040,300.174,0.208441
10.050,305.522,0.172528
10.060,308.062,0.218918
10.070,308.248,0.181963
10.080,259.349,0.341193
10.090,260.873,0.155447
10.100,36.696,0.619357
10.110,37.189,0.102332
10.120,255.677,0.134913
10.130,268.571,0.039386
10.140,33.707,0.075394
10.150,33.269,0.282656
10.160,268.575,0.334901
10.170,282.737,0.157248
10.180,285.274,0.377689
10.190,280.124,0.203499
10.200,276.752,0.148665
10.210,304.306,0.337279
10.220,294.415,0.619228
10.230,295.204,0.684024
10.240,297.463,0.633605
10.250,301.009,0.656936
10.260,306.736,0.215534
10.270,34.139,0.136423
10.280,34.615,0.154122
10.290,318.155,0.235402
10.300,46.770,0.157808
10.310,361.529,0.106443
10.320,356.379,0.118906
10.330,34.748,0.266420
10.340,34.630,0.846936
10.350,35.171,0.554121
10.360,121.469,0.098728
10.370,284.686,0.318142
10.380,140.196,0.274736
10.390,143.688,0.327072
10.400,147.486,0.188201
10.410,156.168,0.099534
10.420,322.672,0.298889
10.430,325.416,0.302743
10.440,322.521,0.372414
10.450,315.361,0.651886
10.460,317.934,0.388957
10.470,330.205,0.361151
10.480,330.853,0.487993
10.490,329.787,0.238165
10.500,36.205,0.283558
10.510,35.731,0.354460
10.520,35.080,0.520534
10.530,34.496,0.178158
10.540,269.194,0.184873
10.550,268.925,0.137908
10.560,358.167,0.145693
10.570,178.094,0.306983
10.580,35.397,0.187032
10.590,45.609,0.254141
10.600,46.258,0.416315
